날짜,종가,대비,등락률,시가,고가,저가,거래량,거래대금,상장시가총액
2001/09/21,472.31,-7.96,-1.66,466.57,472.31,463.54,"564,256","1,941,491","169,204,387"
2001/09/20,480.27,-6.48,-1.33,482.79,482.79,473.50,"627,795","1,788,445","171,774,881"
2001/09/19,486.75,1.82,0.38,484.16,491.99,480.40,"783,894","1,953,437","173,958,112"
2001/09/18,484.93,16.17,3.45,481.45,485.12,478.24,"693,026","1,977,300","173,377,523"
2001/09/17,468.76,-13.53,-2.81,475.31,476.42,464.39,"732,185","1,705,933","167,374,059"
2001/09/14,482.29,-16.96,-3.40,497.15,497.15,472.98,"1,021,324","2,422,541","172,347,411"
2001/09/13,499.25,23.65,4.97,491.61,499.25,484.49,"1,022,942","2,729,721","178,433,541"
2001/09/12,475.60,-64.97,-12.02,490.14,499.90,474.58,"242,831","1,659,234","169,923,289"
2001/09/11,540.57,-10.16,-1.84,550.90,553.61,539.72,"612,392","1,640,561","192,877,835"
2001/09/10,550.73,-4.35,-0.78,547.99,551.26,545.16,"595,823","1,579,261","196,929,932"
2001/09/07,555.08,2.49,0.45,546.79,555.51,544.73,"491,275","1,566,113","195,141,043"
2001/09/06,552.59,0.68,0.12,552.41,559.17,551.35,"588,149","1,617,643","194,423,590"
2001/09/05,551.91,-6.88,-1.23,550.43,553.61,547.88,"788,717","1,717,258","194,305,264"
2001/09/04,558.79,16.96,3.13,543.10,558.79,540.33,"499,962","1,342,105","196,742,206"
2001/09/03,541.83,-3.28,-0.60,545.02,547.63,539.17,"415,212","1,096,549","190,689,917"
2001/08/31,545.11,-19.25,-3.41,552.78,554.48,542.21,"720,384","1,789,164","191,853,012"
2001/08/30,564.36,-1.27,-0.22,555.98,564.36,554.47,"711,803","1,500,939","198,650,460"
2001/08/29,565.63,-10.88,-1.89,569.77,570.03,563.28,"468,999","1,494,493","202,716,258"
2001/08/28,576.51,-2.23,-0.39,577.75,578.62,573.10,"445,220","1,373,603","206,540,614"
2001/08/27,578.74,9.43,1.66,577.46,585.34,574.71,"478,607","1,817,691","207,466,243"
2001/08/24,569.31,-0.76,-0.13,571.97,573.19,563.90,"415,286","1,434,009","203,865,286"
2001/08/23,570.07,-4.80,-0.83,578.62,580.51,568.82,"482,270","1,655,560","204,265,471"
2001/08/22,574.87,6.19,1.09,560.53,575.30,560.53,"525,815","1,961,556","206,074,151"
2001/08/21,568.68,1.59,0.28,571.77,572.86,561.44,"356,393","1,432,652","203,160,568"
2001/08/20,567.09,-13.90,-2.39,568.88,574.16,566.42,"381,820","1,397,102","203,100,618"
2001/08/17,580.99,0.04,0.01,582.93,585.36,577.10,"437,366","1,804,064","208,123,917"
2001/08/16,580.95,3.80,0.66,571.19,582.80,569.53,"525,647","2,119,644","208,310,228"
2001/08/14,577.15,15.15,2.70,565.20,577.24,564.86,"539,431","2,032,870","206,916,420"
2001/08/13,562.00,6.66,1.20,558.48,562.00,552.17,"298,623","1,159,257","201,289,000"
2001/08/10,555.34,5.67,1.03,556.04,558.27,552.00,"286,535","989,631","198,789,830"
2001/08/09,549.67,-16.27,-2.87,554.46,559.17,549.67,"318,622","1,213,865","196,784,788"
2001/08/08,565.94,-1.56,-0.27,568.07,568.85,561.35,"362,125","1,202,683","202,575,677"
2001/08/07,567.50,-1.87,-0.33,562.17,568.57,561.29,"366,593","1,350,179","203,269,285"
2001/08/06,569.37,0.68,0.12,564.72,573.56,563.53,"375,431","1,256,285","203,729,599"
2001/08/03,568.69,1.23,0.22,572.00,572.00,563.55,"267,802","1,226,627","203,317,128"
2001/08/02,567.46,4.67,0.83,565.39,572.03,557.29,"445,704","1,950,386","203,009,273"
2001/08/01,562.79,21.24,3.92,546.30,563.67,542.00,"441,170","1,915,759","201,200,591"
2001/07/31,541.55,8.02,1.50,534.84,541.55,532.55,"202,397","916,393","193,627,166"
2001/07/30,533.53,-7.60,-1.40,542.08,542.08,532.85,"274,101","939,550","190,425,946"
2001/07/27,541.13,11.91,2.25,536.86,542.58,534.94,"395,951","1,322,265","193,226,577"
2001/07/26,529.22,3.14,0.60,529.65,531.96,527.22,"313,189","1,095,177","189,054,365"
2001/07/25,526.08,-0.54,-0.10,519.74,528.33,516.64,"371,429","1,173,231","187,743,489"
2001/07/24,526.62,2.41,0.46,518.94,527.37,512.78,"485,589","1,490,722","188,256,989"
2001/07/23,524.21,-13.50,-2.51,535.00,538.35,522.38,"265,250","995,617","186,924,084"
2001/07/20,537.71,-8.03,-1.47,540.26,541.95,534.39,"275,155","1,136,977","191,983,569"
2001/07/19,545.74,5.21,0.96,534.13,545.74,534.13,"263,163","1,165,193","194,762,142"
2001/07/18,540.53,-8.40,-1.53,550.94,551.97,539.04,"275,322","1,181,377","192,911,032"
2001/07/16,548.93,0.44,0.08,551.43,554.93,545.17,"228,143","961,640","195,505,729"
2001/07/13,548.49,-11.46,-2.05,571.16,571.16,546.97,"259,004","1,380,948","195,323,003"
2001/07/12,559.95,6.30,1.14,561.50,566.26,559.95,"302,702","1,459,039","199,257,405"
2001/07/11,553.65,-4.95,-0.89,547.15,558.53,545.76,"208,227","1,137,053","195,868,457"
2001/07/10,558.60,-1.40,-0.25,563.21,565.51,557.51,"228,984","1,079,791","197,512,101"
2001/07/09,560.00,-18.54,-3.20,565.34,568.21,555.66,"250,533","1,429,909","198,738,018"
2001/07/06,578.54,-15.07,-2.54,581.85,585.08,578.13,"215,957","1,143,604","205,218,134"
2001/07/05,593.61,-3.64,-0.61,598.95,600.51,592.80,"195,564","1,058,543","210,373,426"
2001/07/04,597.25,2.94,0.49,591.01,597.25,586.31,"226,701","1,173,004","211,642,285"
2001/07/03,594.31,-2.43,-0.41,598.67,598.67,593.56,"209,112","1,160,904","210,494,732"
2001/07/02,596.74,1.61,0.27,593.03,598.24,592.90,"201,673","1,185,360","211,304,919"
2001/06/29,595.13,11.86,2.03,594.02,595.13,589.18,"225,172","1,398,816","210,493,941"
2001/06/28,583.27,-1.49,-0.25,585.66,591.03,582.91,"268,780","1,448,588","206,186,028"
2001/06/27,584.76,-3.95,-0.67,587.31,590.74,580.75,"330,389","1,647,179","207,082,278"
2001/06/26,588.71,-9.31,-1.56,597.81,598.96,586.12,"312,735","1,628,122","206,969,547"
2001/06/25,598.02,-1.06,-0.18,597.37,602.77,594.04,"309,867","1,550,029","210,117,646"
2001/06/22,599.08,3.55,0.60,597.34,602.70,593.33,"395,237","1,950,713","210,626,069"
2001/06/21,595.53,-0.19,-0.03,597.72,599.76,589.46,"404,196","1,906,898","209,155,334"
2001/06/20,595.72,-13.19,-2.17,603.29,604.78,593.75,"440,475","2,054,752","209,331,701"
2001/06/19,608.91,0.13,0.02,606.04,615.85,605.80,"436,625","2,106,692","213,987,251"
2001/06/18,608.78,-10.18,-1.64,617.66,619.82,607.93,"474,207","2,043,419","214,226,686"
2001/06/15,618.96,5.21,0.85,609.54,618.96,604.37,"375,830","1,984,248","217,830,955"
2001/06/14,613.75,-0.30,-0.05,612.96,623.37,610.36,"420,520","2,138,122","215,864,633"
2001/06/13,614.05,6.90,1.14,611.79,614.05,607.48,"392,415","1,882,785","215,722,300"
2001/06/12,607.15,-1.08,-0.18,605.36,611.88,603.91,"319,877","1,579,309","213,407,866"
2001/06/11,608.23,-13.55,-2.18,612.46,615.41,607.20,"340,123","1,711,354","213,769,808"
2001/06/08,621.78,20.64,3.43,608.48,621.90,608.33,"442,483","2,321,916",
2001/06/07,601.14,3.48,0.58,594.28,601.35,594.28,"328,043","1,722,205",
2001/06/05,597.66,-13.25,-2.17,612.63,615.00,597.66,"360,313","1,805,865",
2001/06/04,610.91,3.84,0.63,609.06,613.21,606.72,"341,323","1,591,517",
2001/06/01,607.07,-5.09,-0.83,615.67,617.09,603.84,"358,791","1,893,259",
2001/05/31,612.16,-16.26,-2.59,612.45,617.66,608.80,"384,983","2,294,596",
2001/05/30,628.42,-3.63,-0.57,629.45,629.90,620.95,"449,656","2,299,525",
2001/05/29,632.05,13.58,2.20,616.94,632.09,615.87,"530,442","2,460,526",
2001/05/28,618.47,-5.64,-0.90,620.20,622.67,618.14,"434,841","1,851,596",
2001/05/25,624.11,1.83,0.29,626.97,633.16,623.05,"634,244","2,865,476",
2001/05/24,622.28,-0.32,-0.05,614.22,624.46,612.62,"561,542","2,618,500",
2001/05/23,622.60,4.61,0.75,620.03,625.80,616.56,"526,291","2,451,807",
2001/05/22,617.99,-0.97,-0.16,628.82,630.08,617.99,"794,303","3,287,501",
2001/05/21,618.96,18.42,3.07,606.87,620.89,606.46,"750,100","3,157,372",
2001/05/18,600.54,4.15,0.70,594.56,600.54,591.63,"595,397","2,542,473",
2001/05/17,596.39,23.99,4.19,588.15,596.39,585.59,"565,112","2,157,100",
2001/05/16,572.40,-8.90,-1.53,578.68,585.67,572.36,"529,252","1,930,949",
2001/05/15,581.30,-2.78,-0.48,583.73,585.74,579.08,"557,552","1,947,704",
2001/05/14,584.08,1.02,0.17,585.13,588.13,580.82,"526,955","1,765,178",
2001/05/11,583.06,1.68,0.29,581.74,584.28,577.91,"546,701","1,638,335",
2001/05/10,581.38,2.54,0.44,579.16,584.33,575.43,"557,126","1,813,703",
2001/05/09,578.84,-12.07,-2.04,589.06,589.42,578.34,"527,729","2,084,919",
2001/05/08,590.91,-5.59,-0.94,594.32,597.95,590.65,"484,398","2,106,870",
2001/05/07,596.50,10.90,1.86,588.88,599.05,584.79,"471,719","2,111,121",
2001/05/04,585.60,1.20,0.21,575.69,585.60,575.69,"392,471","1,675,848",
2001/05/03,584.40,0.70,0.12,583.22,584.68,576.53,"390,072","1,812,442",
2001/05/02,583.70,6.34,1.10,586.27,587.18,580.39,"594,622","2,357,041",
2001/04/30,577.36,20.73,3.72,565.44,577.52,564.72,"371,499","2,049,155",
2001/04/27,556.63,-4.99,-0.89,561.06,563.76,553.67,"231,120","1,246,583",
2001/04/26,561.62,-4.72,-0.83,569.58,570.99,560.84,"305,802","1,537,384",
2001/04/25,566.34,10.70,1.93,552.69,566.34,551.15,"376,545","1,827,770",
2001/04/24,555.64,-5.30,-0.94,552.32,556.48,547.39,"346,704","1,562,500",
2001/04/23,560.94,4.65,0.84,559.09,566.47,556.52,"420,369","1,826,648",
2001/04/20,556.29,-7.02,-1.25,567.66,572.08,556.22,"475,641","2,259,268",
2001/04/19,563.31,23.31,4.32,567.49,581.63,558.97,"561,585","3,545,416",
2001/04/18,540.00,26.03,5.06,523.26,540.00,520.31,"494,863","2,079,623",
2001/04/17,513.97,5.62,1.11,506.92,516.12,505.92,"319,534","1,275,226",
2001/04/16,508.35,-7.75,-1.50,514.55,518.26,508.35,"328,653","917,668",
2001/04/13,516.10,1.89,0.37,518.64,518.65,512.35,"346,891","1,263,054",
2001/04/12,514.21,6.68,1.32,516.73,519.48,511.73,"408,940","1,738,623",
2001/04/11,507.53,16.32,3.32,505.24,508.75,501.63,"354,280","1,678,782",
2001/04/10,491.21,-6.25,-1.26,500.97,501.65,491.21,"261,934","1,155,592",
2001/04/09,497.46,-8.76,-1.73,503.07,506.46,497.46,"283,858","944,537",
2001/04/06,506.22,12.53,2.54,518.06,518.20,504.54,"373,586","1,761,027",
2001/04/04,493.69,-9.57,-1.90,496.03,501.32,493.57,"313,640","1,457,327",
2001/04/03,503.26,-11.94,-2.32,505.38,507.67,498.27,"277,552","1,426,037",
2001/04/02,515.20,-8.02,-1.53,520.56,522.09,512.40,"231,820","1,105,339",
2001/03/30,523.22,-0.58,-0.11,524.63,528.60,516.97,"417,225","1,504,517",
2001/03/29,523.80,-4.99,-0.94,522.99,531.85,521.04,"484,168","1,523,302",
2001/03/28,528.79,-4.11,-0.77,541.43,541.71,528.79,"402,642","1,508,932",
2001/03/27,532.90,-13.08,-2.40,546.27,546.27,532.90,"433,273","1,722,045",
2001/03/26,545.98,8.01,1.49,544.75,550.26,542.09,"433,275","1,845,347",
2001/03/23,537.97,10.92,2.07,532.01,539.19,531.63,"364,379","1,920,406",
2001/03/22,527.05,-5.54,-1.04,530.88,532.25,524.25,"402,499","1,591,322",
2001/03/21,532.59,1.00,0.19,520.71,532.59,520.41,"364,742","1,357,914",
2001/03/20,531.59,-2.74,-0.51,542.13,542.79,531.39,"279,529","1,229,766",
2001/03/19,534.33,-4.34,-0.81,531.84,541.20,528.88,"253,799","1,188,001",
2001/03/16,538.67,-3.16,-0.58,541.31,543.81,536.70,"332,615","1,409,229",
2001/03/15,541.83,-1.45,-0.27,523.38,542.30,522.74,"385,191","1,671,056",
2001/03/14,543.28,15.31,2.90,541.42,545.00,539.12,"415,188","1,784,541",
2001/03/13,527.97,-17.08,-3.13,527.94,533.25,522.65,"358,141","1,629,242",
2001/03/12,545.05,-20.71,-3.66,554.36,556.84,545.05,"360,939","1,556,781",
2001/03/09,565.76,-13.52,-2.33,572.11,573.67,562.53,"316,003","1,420,750",
2001/03/08,579.28,10.64,1.87,569.79,579.28,568.09,"349,375","1,510,045",
2001/03/07,568.64,0.49,0.09,574.52,576.94,566.08,"364,058","1,838,749",
2001/03/06,568.15,2.77,0.49,569.14,574.90,564.12,"485,018","2,222,220",
2001/03/05,565.38,5.94,1.06,549.27,565.38,549.27,"309,881","1,568,472",
2001/03/02,559.44,-18.66,-3.23,574.61,574.61,557.20,"329,687","1,903,049",
2001/02/28,578.10,0.53,0.09,571.64,581.44,571.04,"351,257","1,582,342",
2001/02/27,577.57,-7.75,-1.32,590.14,597.12,576.66,"475,761","2,148,639",
2001/02/26,585.32,1.80,0.31,585.16,588.92,580.59,"448,986","1,803,583",
2001/02/23,583.52,0.11,0.02,579.97,590.49,579.45,"400,765","2,115,209",
2001/02/22,583.41,-11.12,-1.87,589.30,589.30,571.72,"434,981","2,300,710",
2001/02/21,594.53,-14.21,-2.33,605.49,605.49,594.45,"439,148","2,430,723",
2001/02/20,608.74,12.07,2.02,595.77,609.36,593.17,"498,568","2,722,295",
2001/02/19,596.67,-8.25,-1.36,595.66,597.76,588.73,"316,677","1,609,531",
2001/02/16,604.92,1.29,0.21,605.93,611.54,604.27,"319,525","1,853,013",
2001/02/15,603.63,-0.20,-0.03,611.26,612.26,602.41,"359,764","2,020,480",
2001/02/14,603.83,5.05,0.84,594.93,607.59,592.32,"413,234","2,151,929",
2001/02/13,598.78,-0.42,-0.07,603.15,605.35,594.41,"336,730","1,990,403",
2001/02/12,599.20,3.73,0.63,587.62,602.90,584.37,"318,923","1,895,873",
2001/02/09,595.47,3.90,0.66,588.36,598.97,581.49,"374,564","2,030,005",
2001/02/08,591.57,15.38,2.67,577.12,591.66,577.12,"282,243","1,726,606",
2001/02/07,576.19,-10.39,-1.77,584.93,584.93,574.44,"322,720","1,469,919",
2001/02/06,586.58,7.42,1.28,577.25,587.23,573.52,"326,302","1,608,178",
2001/02/05,579.16,-29.32,-4.82,594.91,595.47,575.58,"354,074","1,897,013",
2001/02/02,608.48,-3.82,-0.62,614.51,616.67,602.13,"345,289","1,794,823",
2001/02/01,612.30,-5.61,-0.91,606.49,620.78,605.42,"396,006","2,211,415",
2001/01/31,617.91,26.57,4.49,594.76,617.91,593.54,"442,127","2,585,503",
2001/01/30,591.34,-5.20,-0.87,601.29,608.05,591.34,"498,673","2,418,190",
2001/01/29,596.54,4.81,0.81,592.75,598.11,587.42,"461,154","2,397,521",
2001/01/26,591.73,-35.72,-5.69,623.68,624.00,591.73,"443,736","2,603,229",
2001/01/22,627.45,7.67,1.24,622.52,627.45,614.08,"484,953","2,513,407",
2001/01/19,619.78,15.73,2.60,622.25,622.25,613.66,"432,454","3,002,558",
2001/01/18,604.05,8.22,1.38,597.15,612.90,596.66,"453,764","3,021,314",
2001/01/17,595.83,-7.59,-1.26,600.75,610.47,587.26,"501,660","3,078,571",
2001/01/16,603.42,4.42,0.74,600.68,608.51,588.42,"606,278","3,352,424",
2001/01/15,599.00,11.13,1.89,595.06,608.22,588.87,"611,961","3,407,840",
2001/01/12,587.87,26.08,4.64,578.95,601.09,578.95,"713,787","3,980,149",
2001/01/11,561.79,0.98,0.17,568.26,570.57,557.86,"518,788","2,721,732",
2001/01/10,560.81,-29.11,-4.93,586.63,593.86,560.81,"642,378","3,285,030",
2001/01/09,589.92,3.27,0.56,583.85,589.92,572.55,"558,967","2,833,998",
2001/01/08,586.65,5.80,1.00,573.72,587.91,572.48,"558,645","2,948,092",
2001/01/05,580.85,22.83,4.09,559.54,581.41,555.40,"578,286","3,569,582",
2001/01/04,558.02,36.59,7.02,551.53,567.16,550.91,"444,540","2,984,761",
2001/01/03,521.43,0.48,0.09,512.74,524.58,510.70,"324,584","1,583,403",
2001/01/02,520.95,16.33,3.24,503.31,521.34,500.97,"231,014","1,223,328",
2002/12/30,627.55,-29.37,-4.47,652.07,652.07,613.76,"650,409","3,431,175","258,680,756"
2002/12/27,656.92,-14.97,-2.23,658.23,668.10,655.69,"798,036","1,368,616","270,807,416"
2002/12/26,671.89,-5.93,-0.87,674.40,679.47,667.10,"775,641","1,570,391","277,155,306"
2002/12/24,677.82,-13.56,-1.96,688.24,692.07,673.98,"728,621","1,664,618","279,633,535"
2002/12/23,691.38,-18.06,-2.55,711.72,713.32,690.23,"742,898","2,064,844","285,048,761"
2002/12/20,709.44,0.22,0.03,705.05,712.50,702.62,"901,070","1,926,844","292,650,331"
2002/12/18,709.22,4.73,0.67,698.75,711.81,695.56,"1,236,821","2,237,594","292,603,946"
2002/12/17,704.49,12.07,1.74,703.75,705.56,701.95,"1,135,841","2,160,590","290,619,648"
2002/12/16,692.42,-15.71,-2.22,698.54,700.48,690.81,"859,630","1,888,285","285,652,396"
2002/12/13,708.13,-7.25,-1.01,709.83,711.56,701.56,"579,527","2,066,319","291,893,692"
2002/12/12,715.38,16.77,2.40,702.91,715.38,701.60,"1,174,456","2,655,522","293,655,014"
2002/12/11,698.61,-3.83,-0.55,705.26,707.53,695.86,"816,287","1,852,675","286,896,318"
2002/12/10,702.44,-6.67,-0.94,696.65,705.43,695.34,"742,219","1,899,121","288,452,950"
2002/12/09,709.11,-8.98,-1.25,720.22,722.45,705.67,"956,291","2,084,990","291,194,257"
2002/12/06,718.09,-4.67,-0.65,716.13,723.09,712.62,"677,446","1,943,675","294,873,426"
2002/12/05,722.76,8.26,1.16,715.73,722.79,708.45,"572,612","2,279,359","296,288,299"
2002/12/04,714.50,-22.07,-3.00,724.72,725.25,713.20,"675,223","2,468,517","292,832,535"
2002/12/03,736.57,6.41,0.88,730.74,737.70,726.89,"924,637","2,841,145","302,021,454"
2002/12/02,730.16,5.36,0.74,724.99,731.47,719.95,"741,233","2,186,352","299,376,332"
2002/11/29,724.80,10.26,1.44,719.46,724.80,713.01,"713,328","2,587,510","297,151,362"
2002/11/28,714.54,6.47,0.91,719.33,725.60,713.67,"795,972","3,339,956","292,937,242"
2002/11/27,708.07,5.80,0.83,694.69,709.12,694.51,"706,906","2,445,621","290,399,721"
2002/11/26,702.27,-3.59,-0.51,705.94,707.21,697.39,"1,445,122","3,060,858","288,298,009"
2002/11/25,705.86,12.99,1.87,695.48,706.82,694.98,"1,486,753","2,825,702","289,554,828"
2002/11/22,692.87,2.49,0.36,703.98,704.38,692.49,"737,549","2,762,446","283,737,476"
2002/11/21,690.38,8.38,1.23,695.37,699.29,689.86,"862,131","2,938,457","282,672,690"
2002/11/20,682.00,10.56,1.57,669.18,682.83,666.71,"1,134,261","2,389,757","279,208,701"
2002/11/19,671.44,4.31,0.65,663.35,672.70,663.13,"1,511,451","2,007,867","274,889,196"
2002/11/18,667.13,-5.82,-0.86,672.92,678.12,665.63,"671,426","1,698,142","273,161,444"
2002/11/15,672.95,20.80,3.19,669.15,673.50,665.34,"1,059,452","2,725,914","275,569,050"
2002/11/14,652.15,-1.70,-0.26,656.41,659.73,650.45,"640,960","1,952,082","267,034,212"
2002/11/13,653.85,-0.58,-0.09,656.13,658.50,646.76,"727,446","1,930,023","267,699,294"
2002/11/12,654.43,-3.35,-0.51,644.67,656.60,643.39,"907,884","1,913,031","267,994,602"
2002/11/11,657.78,-17.07,-2.53,669.16,669.16,654.65,"672,687","1,832,986","269,351,663"
2002/11/08,674.85,-6.42,-0.94,668.06,674.87,664.24,"693,831","2,032,278","276,207,142"
2002/11/07,681.27,-1.29,-0.19,678.76,688.47,674.34,"852,319","2,653,581","278,866,835"
2002/11/06,682.56,17.66,2.66,673.94,683.36,672.50,"1,257,734","2,781,404","279,387,788"
2002/11/05,664.90,-7.78,-1.16,672.72,674.65,660.97,"1,263,958","2,676,451","272,151,341"
2002/11/04,672.68,25.03,3.86,661.24,672.68,658.00,"1,720,024","3,110,355","275,069,983"
2002/11/01,647.65,-11.27,-1.71,652.34,657.12,646.15,"829,022","1,810,093","264,838,197"
2002/10/31,658.92,0.89,0.14,664.80,670.18,653.11,"1,038,910","2,228,396","269,412,456"
2002/10/30,658.03,-15.15,-2.25,672.43,672.83,651.86,"1,356,098","2,686,330","269,015,177"
2002/10/29,673.18,-4.96,-0.73,675.09,682.81,672.47,"1,643,543","3,151,732","275,269,808"
2002/10/28,678.14,22.26,3.39,666.96,680.07,664.54,"1,248,923","3,140,985","277,411,743"
2002/10/25,655.88,0.90,0.14,646.10,662.32,646.09,"1,017,029","2,262,739","268,237,041"
2002/10/24,654.98,-2.45,-0.37,661.47,666.21,650.70,"1,678,859","3,284,521","267,825,260"
2002/10/23,657.43,18.16,2.84,640.56,657.54,631.24,"1,703,736","3,327,397","268,785,194"
2002/10/22,639.27,-13.40,-2.05,665.54,665.85,632.45,"1,094,948","2,671,657","261,332,621"
2002/10/21,652.67,-18.12,-2.70,666.51,668.31,652.67,"1,622,877","2,713,863","266,750,306"
2002/10/18,670.79,26.13,4.05,660.67,674.19,657.03,"1,160,610","3,701,835","274,271,592"
2002/10/17,644.66,8.41,1.32,633.46,647.79,625.67,"1,290,310","3,050,903","263,624,007"
2002/10/16,636.25,6.68,1.06,641.12,641.58,631.37,"1,207,442","2,922,922","260,073,787"
2002/10/15,629.57,15.30,2.49,620.76,634.44,613.09,"793,237","2,389,137","256,525,713"
2002/10/14,614.27,26.76,4.55,604.43,617.16,603.80,"585,670","1,937,048","250,264,098"
2002/10/11,587.51,3.47,0.59,602.88,604.47,576.49,"690,062","2,165,761","239,205,410"
2002/10/10,584.04,-35.90,-5.79,610.68,613.97,584.04,"680,107","2,423,174","237,976,165"
2002/10/09,619.94,-14.90,-2.35,637.01,637.01,618.75,"568,193","1,803,384","252,447,634"
2002/10/08,634.84,7.44,1.19,626.09,634.84,623.06,"581,087","1,805,079","258,600,537"
2002/10/07,627.40,-23.52,-3.61,644.32,644.32,627.16,"605,891","1,524,874","255,596,262"
2002/10/04,650.92,2.82,0.44,642.43,654.70,638.00,"777,589","1,689,621","265,082,152"
2002/10/02,648.10,-4.03,-0.62,666.77,666.97,646.45,"755,568","1,845,350","263,931,570"
2002/10/01,652.13,5.71,0.88,637.81,652.24,637.77,"481,474","1,665,381","265,523,941"
2002/09/30,646.42,-17.30,-2.61,645.28,648.84,639.74,"505,725","1,618,336","263,198,192"
2002/09/27,663.72,1.31,0.20,665.20,672.26,660.53,"1,083,853","1,993,876","270,290,794"
2002/09/26,662.41,4.45,0.68,672.91,676.42,659.20,"624,147","2,103,379","268,573,273"
2002/09/25,657.96,-14.32,-2.13,669.36,669.73,651.93,"504,471","2,023,532","266,819,210"
2002/09/24,672.28,-7.15,-1.05,667.21,677.75,665.98,"582,653","2,077,621","272,610,904"
2002/09/23,679.43,-24.69,-3.51,692.14,693.26,677.17,"488,582","1,930,067","275,610,852"
2002/09/19,704.12,0.25,0.04,705.11,715.16,702.02,"439,798","1,706,671","285,811,986"
2002/09/18,703.87,-22.93,-3.15,708.06,710.00,699.77,"568,574","2,133,023","285,686,078"
2002/09/17,726.80,22.42,3.18,715.16,726.84,709.73,"662,836","2,446,804","294,925,695"
2002/09/16,704.38,-13.79,-1.92,721.45,721.71,700.75,"839,562","2,053,810","285,816,821"
2002/09/13,718.17,-21.05,-2.85,726.13,727.43,716.49,"1,242,204","2,218,668","291,266,418"
2002/09/12,739.22,14.51,2.00,725.43,739.22,722.84,"688,102","2,501,152","299,803,313"
2002/09/11,724.71,11.41,1.60,717.97,726.26,716.34,"582,442","1,969,508","293,986,245"
2002/09/10,713.30,15.41,2.21,701.67,713.30,701.67,"636,420","2,064,608","289,402,344"
2002/09/09,697.89,-10.84,-1.53,714.58,716.72,696.15,"904,301","2,157,677","283,088,697"
2002/09/06,708.73,-12.25,-1.70,716.25,720.15,707.21,"655,078","2,338,526","287,541,331"
2002/09/05,720.98,-2.07,-0.29,730.97,731.26,720.74,"578,390","2,026,773","292,522,277"
2002/09/04,723.05,-17.54,-2.37,726.58,728.87,717.09,"593,329","2,239,740","293,313,727"
2002/09/03,740.59,-11.39,-1.51,752.86,755.44,740.41,"780,361","2,441,367","300,386,862"
2002/09/02,751.98,15.58,2.12,739.84,751.98,738.09,"673,331","2,661,211","304,953,806"
2002/08/30,736.40,11.46,1.58,726.25,736.40,721.02,"805,516","2,491,289","298,407,463"
2002/08/29,724.94,0.89,0.12,720.56,724.94,717.04,"1,105,447","1,998,942","293,684,054"
